areaCode,areaName,areaType,date,cumReinfectionsBySpecimenDate,cumReinfectionsBySpecimenDateRate
E12000007,London,region,26/01/2021,793,8.8
E12000007,London,region,25/01/2021,781,8.7
E12000007,London,region,24/01/2021,773,8.6
E12000007,London,region,23/01/2021,768,8.5
E12000007,London,region,22/01/2021,762,8.5
E12000007,London,region,21/01/2021,750,8.3
E12000007,London,region,20/01/2021,740,8.2
E12000007,London,region,19/01/2021,729,8.1
E12000007,London,region,18/01/2021,719,8
E12000007,London,region,17/01/2021,699,7.8
E12000007,London,region,16/01/2021,689,7.7
E12000007,London,region,15/01/2021,684,7.6
E12000007,London,region,14/01/2021,674,7.5
E12000007,London,region,13/01/2021,660,7.3
E12000007,London,region,12/01/2021,652,7.2
E12000007,London,region,11/01/2021,629,7
E12000007,London,region,10/01/2021,606,6.7
E12000007,London,region,09/01/2021,602,6.7
E12000007,London,region,08/01/2021,590,6.6
E12000007,London,region,07/01/2021,580,6.4
E12000007,London,region,06/01/2021,570,6.3
E12000007,London,region,05/01/2021,549,6.1
E12000007,London,region,04/01/2021,530,5.9
E12000007,London,region,03/01/2021,505,5.6
E12000007,London,region,02/01/2021,500,5.6
E12000007,London,region,01/01/2021,482,5.4
E12000007,London,region,31/12/2020,478,5.3
E12000007,London,region,30/12/2020,465,5.2
E12000007,London,region,29/12/2020,445,4.9
E12000007,London,region,28/12/2020,423,4.7
E12000007,London,region,27/12/2020,416,4.6
E12000007,London,region,26/12/2020,408,4.5
E12000007,London,region,25/12/2020,397,4.4
E12000007,London,region,24/12/2020,393,4.4
E12000007,London,region,23/12/2020,386,4.3
E12000007,London,region,22/12/2020,376,4.2
E12000007,London,region,21/12/2020,363,4
E12000007,London,region,20/12/2020,351,3.9
E12000007,London,region,19/12/2020,343,3.8
E12000007,London,region,18/12/2020,339,3.8
E12000007,London,region,17/12/2020,327,3.6
E12000007,London,region,16/12/2020,316,3.5
E12000007,London,region,15/12/2020,306,3.4
E12000007,London,region,14/12/2020,302,3.4
E12000007,London,region,13/12/2020,299,3.3
E12000007,London,region,12/12/2020,296,3.3
E12000007,London,region,11/12/2020,287,3.2
E12000007,London,region,10/12/2020,284,3.2
E12000007,London,region,09/12/2020,278,3.1
E12000007,London,region,08/12/2020,274,3
E12000007,London,region,07/12/2020,269,3
E12000007,London,region,06/12/2020,266,3
E12000007,London,region,05/12/2020,266,3
E12000007,London,region,04/12/2020,265,2.9
E12000007,London,region,03/12/2020,261,2.9
E12000007,London,region,02/12/2020,259,2.9
E12000007,London,region,01/12/2020,253,2.8
E12000007,London,region,30/11/2020,252,2.8
E12000007,London,region,29/11/2020,248,2.8
E12000007,London,region,28/11/2020,247,2.7
E12000007,London,region,27/11/2020,247,2.7
E12000007,London,region,26/11/2020,243,2.7
E12000007,London,region,25/11/2020,243,2.7
E12000007,London,region,24/11/2020,243,2.7
E12000007,London,region,23/11/2020,242,2.7
E12000007,London,region,22/11/2020,236,2.6
E12000007,London,region,21/11/2020,236,2.6
E12000007,London,region,20/11/2020,234,2.6
E12000007,London,region,19/11/2020,230,2.6
E12000007,London,region,18/11/2020,227,2.5
E12000007,London,region,17/11/2020,225,2.5
E12000007,London,region,16/11/2020,224,2.5
E12000007,London,region,15/11/2020,222,2.5
E12000007,London,region,14/11/2020,220,2.4
E12000007,London,region,13/11/2020,220,2.4
E12000007,London,region,12/11/2020,217,2.4
E12000007,London,region,11/11/2020,214,2.4
E12000007,London,region,10/11/2020,211,2.3
E12000007,London,region,09/11/2020,209,2.3
E12000007,London,region,08/11/2020,206,2.3
E12000007,London,region,07/11/2020,203,2.3
E12000007,London,region,06/11/2020,203,2.3
E12000007,London,region,05/11/2020,202,2.2
E12000007,London,region,04/11/2020,199,2.2
E12000007,London,region,03/11/2020,196,2.2
E12000007,London,region,02/11/2020,192,2.1
E12000007,London,region,01/11/2020,189,2.1
E12000007,London,region,31/10/2020,185,2.1
E12000007,London,region,30/10/2020,185,2.1
E12000007,London,region,29/10/2020,184,2
E12000007,London,region,28/10/2020,183,2
E12000007,London,region,27/10/2020,182,2
E12000007,London,region,26/10/2020,178,2
E12000007,London,region,25/10/2020,175,1.9
E12000007,London,region,24/10/2020,174,1.9
E12000007,London,region,23/10/2020,173,1.9
E12000007,London,region,22/10/2020,172,1.9
E12000007,London,region,21/10/2020,172,1.9
E12000007,London,region,20/10/2020,172,1.9
E12000007,London,region,19/10/2020,168,1.9
E12000007,London,region,18/10/2020,168,1.9
E12000007,London,region,17/10/2020,164,1.8
E12000007,London,region,16/10/2020,161,1.8
E12000007,London,region,15/10/2020,155,1.7
E12000007,London,region,14/10/2020,152,1.7
E12000007,London,region,13/10/2020,150,1.7
E12000007,London,region,12/10/2020,144,1.6
E12000007,London,region,11/10/2020,139,1.5
E12000007,London,region,10/10/2020,139,1.5
E12000007,London,region,09/10/2020,139,1.5
E12000007,London,region,08/10/2020,133,1.5
E12000007,London,region,07/10/2020,133,1.5
E12000007,London,region,06/10/2020,131,1.5
E12000007,London,region,05/10/2020,131,1.5
E12000007,London,region,04/10/2020,130,1.4
E12000007,London,region,03/10/2020,130,1.4
E12000007,London,region,02/10/2020,127,1.4
E12000007,London,region,01/10/2020,125,1.4
E12000007,London,region,30/09/2020,124,1.4
E12000007,London,region,29/09/2020,121,1.3
E12000007,London,region,28/09/2020,115,1.3
E12000007,London,region,27/09/2020,111,1.2
E12000007,London,region,26/09/2020,110,1.2
E12000007,London,region,25/09/2020,110,1.2
E12000007,London,region,24/09/2020,109,1.2
E12000007,London,region,23/09/2020,107,1.2
E12000007,London,region,22/09/2020,106,1.2
E12000007,London,region,21/09/2020,104,1.2
E12000007,London,region,20/09/2020,101,1.1
E12000007,London,region,19/09/2020,99,1.1
E12000007,London,region,18/09/2020,99,1.1
E12000007,London,region,17/09/2020,95,1.1
E12000007,London,region,16/09/2020,92,1
E12000007,London,region,15/09/2020,91,1
E12000007,London,region,14/09/2020,87,1
E12000007,London,region,13/09/2020,84,0.9
E12000007,London,region,12/09/2020,84,0.9
E12000007,London,region,11/09/2020,84,0.9
E12000007,London,region,10/09/2020,81,0.9
E12000007,London,region,09/09/2020,80,0.9
E12000007,London,region,08/09/2020,77,0.9
E12000007,London,region,07/09/2020,75,0.8
E12000007,London,region,06/09/2020,74,0.8
E12000007,London,region,05/09/2020,74,0.8
E12000007,London,region,04/09/2020,73,0.8
E12000007,London,region,03/09/2020,72,0.8
E12000007,London,region,02/09/2020,70,0.8
E12000007,London,region,01/09/2020,64,0.7
E12000007,London,region,31/08/2020,63,0.7
E12000007,London,region,30/08/2020,63,0.7
E12000007,London,region,29/08/2020,63,0.7
E12000007,London,region,28/08/2020,62,0.7
E12000007,London,region,27/08/2020,60,0.7
E12000007,London,region,26/08/2020,59,0.7
E12000007,London,region,25/08/2020,58,0.6
E12000007,London,region,24/08/2020,57,0.6
E12000007,London,region,23/08/2020,57,0.6
E12000007,London,region,22/08/2020,57,0.6
E12000007,London,region,21/08/2020,57,0.6
E12000007,London,region,20/08/2020,56,0.6
E12000007,London,region,19/08/2020,54,0.6
E12000007,London,region,18/08/2020,54,0.6
E12000007,London,region,17/08/2020,53,0.6
E12000007,London,region,16/08/2020,53,0.6
E12000007,London,region,15/08/2020,52,0.6
E12000007,London,region,14/08/2020,52,0.6
E12000007,London,region,13/08/2020,49,0.5
E12000007,London,region,12/08/2020,49,0.5
E12000007,London,region,11/08/2020,47,0.5
E12000007,London,region,10/08/2020,46,0.5
E12000007,London,region,09/08/2020,44,0.5
E12000007,London,region,08/08/2020,43,0.5
E12000007,London,region,07/08/2020,42,0.5
E12000007,London,region,06/08/2020,40,0.4
E12000007,London,region,05/08/2020,37,0.4
E12000007,London,region,04/08/2020,32,0.4
E12000007,London,region,03/08/2020,30,0.3
E12000007,London,region,02/08/2020,30,0.3
E12000007,London,region,01/08/2020,29,0.3
E12000007,London,region,31/07/2020,29,0.3
E12000007,London,region,30/07/2020,27,0.3
E12000007,London,region,29/07/2020,25,0.3
E12000007,London,region,28/07/2020,24,0.3
E12000007,London,region,27/07/2020,23,0.3
E12000007,London,region,26/07/2020,22,0.2
E12000007,London,region,25/07/2020,22,0.2
E12000007,London,region,24/07/2020,22,0.2
E12000007,London,region,23/07/2020,19,0.2
E12000007,London,region,22/07/2020,19,0.2
E12000007,London,region,21/07/2020,16,0.2
E12000007,London,region,20/07/2020,16,0.2
E12000007,London,region,19/07/2020,13,0.1
E12000007,London,region,18/07/2020,12,0.1
E12000007,London,region,17/07/2020,11,0.1
E12000007,London,region,16/07/2020,11,0.1
E12000007,London,region,15/07/2020,11,0.1
E12000007,London,region,14/07/2020,11,0.1
E12000007,London,region,13/07/2020,11,0.1
E12000007,London,region,12/07/2020,11,0.1
E12000007,London,region,11/07/2020,11,0.1
E12000007,London,region,10/07/2020,11,0.1
E12000007,London,region,09/07/2020,11,0.1
E12000007,London,region,08/07/2020,10,0.1
E12000007,London,region,07/07/2020,8,0.1
E12000007,London,region,06/07/2020,8,0.1
E12000007,London,region,05/07/2020,7,0.1
E12000007,London,region,04/07/2020,6,0.1
E12000007,London,region,03/07/2020,6,0.1
E12000007,London,region,02/07/2020,5,0.1
E12000007,London,region,01/07/2020,2,
E12000007,London,region,30/06/2020,1,
E12000007,London,region,29/06/2020,1,
E12000008,South East,region,18/01/2023,214329,2325.3
E12000008,South East,region,17/01/2023,214282,2324.8
E12000008,South East,region,16/01/2023,214198,2323.9
E12000008,South East,region,15/01/2023,214080,2322.6
E12000008,South East,region,14/01/2023,214006,2321.8
E12000008,South East,region,13/01/2023,213950,2321.2
E12000008,South East,region,12/01/2023,213853,2320.1
E12000008,South East,region,11/01/2023,213743,2318.9
E12000008,South East,region,10/01/2023,213632,2317.7
E12000008,South East,region,09/01/2023,213485,2316.1
E12000008,South East,region,08/01/2023,213325,2314.4
E12000008,South East,region,07/01/2023,213166,2312.7
E12000008,South East,region,06/01/2023,213052,2311.4
E12000008,South East,region,05/01/2023,212887,2309.7
E12000008,South East,region,04/01/2023,212668,2307.3
E12000008,South East,region,03/01/2023,212340,2303.7
E12000008,South East,region,02/01/2023,211957,2299.6
E12000008,South East,region,01/01/2023,211661,2296.4
E12000008,South East,region,31/12/2022,211455,2294.1
E12000008,South East,region,30/12/2022,211243,2291.8
E12000008,South East,region,29/12/2022,210955,2288.7
E12000008,South East,region,28/12/2022,210595,2284.8
E12000008,South East,region,27/12/2022,210161,2280.1
E12000008,South East,region,26/12/2022,209775,2275.9
E12000008,South East,region,25/12/2022,209525,2273.2
E12000008,South East,region,24/12/2022,209341,2271.2
E12000008,South East,region,23/12/2022,209146,2269.1
E12000008,South East,region,22/12/2022,208836,2265.7
E12000008,South East,region,21/12/2022,208490,2262
E12000008,South East,region,20/12/2022,208107,2257.8
E12000008,South East,region,19/12/2022,207658,2252.9
E12000008,South East,region,18/12/2022,207155,2247.5
E12000008,South East,region,17/12/2022,206840,2244
E12000008,South East,region,16/12/2022,206581,2241.2
E12000008,South East,region,15/12/2022,206240,2237.5
E12000008,South East,region,14/12/2022,205896,2233.8
E12000008,South East,region,13/12/2022,205544,2230
E12000008,South East,region,12/12/2022,205143,2225.6
E12000008,South East,region,11/12/2022,204755,2221.4
E12000008,South East,region,10/12/2022,204491,2218.6
E12000008,South East,region,09/12/2022,204272,2216.2
E12000008,South East,region,08/12/2022,204061,2213.9
E12000008,South East,region,07/12/2022,203819,2211.3
E12000008,South East,region,06/12/2022,203554,2208.4
E12000008,South East,region,05/12/2022,203257,2205.2
E12000008,South East,region,04/12/2022,202977,2202.1
E12000008,South East,region,03/12/2022,202768,2199.9
E12000008,South East,region,02/12/2022,202616,2198.2
E12000008,South East,region,01/12/2022,202428,2196.2
E12000008,South East,region,30/11/2022,202233,2194.1
E12000008,South East,region,29/11/2022,202015,2191.7
E12000008,South East,region,28/11/2022,201768,2189
E12000008,South East,region,27/11/2022,201543,2186.6
E12000008,South East,region,26/11/2022,201348,2184.5
E12000008,South East,region,25/11/2022,201213,2183
E12000008,South East,region,24/11/2022,201069,2181.4
E12000008,South East,region,23/11/2022,200894,2179.5
E12000008,South East,region,22/11/2022,200700,2177.4
E12000008,South East,region,21/11/2022,200456,2174.8
E12000008,South East,region,20/11/2022,200241,2172.5
E12000008,South East,region,19/11/2022,200074,2170.6
E12000008,South East,region,18/11/2022,199945,2169.2
E12000008,South East,region,17/11/2022,199793,2167.6
E12000008,South East,region,16/11/2022,199626,2165.8
E12000008,South East,region,15/11/2022,199479,2164.2
E12000008,South East,region,14/11/2022,199283,2162.1
E12000008,South East,region,13/11/2022,199067,2159.7
E12000008,South East,region,12/11/2022,198922,2158.1
E12000008,South East,region,11/11/2022,198798,2156.8
E12000008,South East,region,10/11/2022,198668,2155.4
E12000008,South East,region,09/11/2022,198532,2153.9
E12000008,South East,region,08/11/2022,198365,2152.1
E12000008,South East,region,07/11/2022,198179,2150.1
E12000008,South East,region,06/11/2022,197975,2147.9
E12000008,South East,region,05/11/2022,197823,2146.2
E12000008,South East,region,04/11/2022,197699,2144.9
E12000008,South East,region,03/11/2022,197565,2143.4
E12000008,South East,region,02/11/2022,197400,2141.6
E12000008,South East,region,01/11/2022,197208,2139.6
E12000008,South East,region,31/10/2022,196987,2137.2
E12000008,South East,region,30/10/2022,196784,2135
E12000008,South East,region,29/10/2022,196580,2132.7
E12000008,South East,region,28/10/2022,196427,2131.1
E12000008,South East,region,27/10/2022,196260,2129.3
E12000008,South East,region,26/10/2022,196058,2127.1
E12000008,South East,region,25/10/2022,195820,2124.5
E12000008,South East,region,24/10/2022,195569,2121.8
E12000008,South East,region,23/10/2022,195316,2119
E12000008,South East,region,22/10/2022,195107,2116.8
E12000008,South East,region,21/10/2022,194920,2114.7
E12000008,South East,region,20/10/2022,194644,2111.7
E12000008,South East,region,19/10/2022,194325,2108.3
E12000008,South East,region,18/10/2022,194010,2104.9
E12000008,South East,region,17/10/2022,193630,2100.7
E12000008,South East,region,16/10/2022,193198,2096
E12000008,South East,region,15/10/2022,192859,2092.4
E12000008,South East,region,14/10/2022,192584,2089.4
E12000008,South East,region,13/10/2022,192247,2085.7
E12000008,South East,region,12/10/2022,191859,2081.5
E12000008,South East,region,11/10/2022,191486,2077.5
E12000008,South East,region,10/10/2022,191112,2073.4
E12000008,South East,region,09/10/2022,190690,2068.8
E12000008,South East,region,08/10/2022,190342,2065.1
E12000008,South East,region,07/10/2022,190098,2062.4
E12000008,South East,region,06/10/2022,189757,2058.7
E12000008,South East,region,05/10/2022,189402,2054.9
E12000008,South East,region,04/10/2022,189001,2050.5
E12000008,South East,region,03/10/2022,188574,2045.9
E12000008,South East,region,02/10/2022,188092,2040.6
E12000008,South East,region,01/10/2022,187744,2036.9
E12000008,South East,region,30/09/2022,187496,2034.2
E12000008,South East,region,29/09/2022,187245,2031.5
E12000008,South East,region,28/09/2022,186939,2028.1
E12000008,South East,region,27/09/2022,186617,2024.6
E12000008,South East,region,26/09/2022,186327,2021.5
E12000008,South East,region,25/09/2022,185952,2017.4
E12000008,South East,region,24/09/2022,185691,2014.6
E12000008,South East,region,23/09/2022,185457,2012.1
E12000008,South East,region,22/09/2022,185204,2009.3
E12000008,South East,region,21/09/2022,184960,2006.7
E12000008,South East,region,20/09/2022,184674,2003.6
E12000008,South East,region,19/09/2022,184351,2000.1
E12000008,South East,region,18/09/2022,184110,1997.4
E12000008,South East,region,17/09/2022,183933,1995.5
E12000008,South East,region,16/09/2022,183805,1994.1
E12000008,South East,region,15/09/2022,183626,1992.2
E12000008,South East,region,14/09/2022,183447,1990.3
E12000008,South East,region,13/09/2022,183248,1988.1
E12000008,South East,region,12/09/2022,183042,1985.9
E12000008,South East,region,11/09/2022,182841,1983.7
E12000008,South East,region,10/09/2022,182685,1982
E12000008,South East,region,09/09/2022,182559,1980.6
E12000008,South East,region,08/09/2022,182424,1979.2
E12000008,South East,region,07/09/2022,182283,1977.6
E12000008,South East,region,06/09/2022,182097,1975.6
E12000008,South East,region,05/09/2022,181943,1973.9
E12000008,South East,region,04/09/2022,181762,1972
E12000008,South East,region,03/09/2022,181614,1970.4
E12000008,South East,region,02/09/2022,181500,1969.1
E12000008,South East,region,01/09/2022,181367,1967.7
E12000008,South East,region,31/08/2022,181214,1966
E12000008,South East,region,30/08/2022,181063,1964.4
E12000008,South East,region,29/08/2022,180858,1962.2
E12000008,South East,region,28/08/2022,180681,1960.2
E12000008,South East,region,27/08/2022,180563,1959
E12000008,South East,region,26/08/2022,180444,1957.7
E12000008,South East,region,25/08/2022,180312,1956.2
