areaCode,areaName,areaType,date,cumCasesByPublishDate
E12000003,Yorkshire and The Humber,region,2022-10-24,1941299
E12000003,Yorkshire and The Humber,region,2022-10-23,1941299
E12000003,Yorkshire and The Humber,region,2022-10-22,1941299
E12000003,Yorkshire and The Humber,region,2022-10-21,1941299
E12000003,Yorkshire and The Humber,region,2022-10-20,1941299
E12000003,Yorkshire and The Humber,region,2022-10-19,1936217
E12000003,Yorkshire and The Humber,region,2022-10-18,1936217
E12000003,Yorkshire and The Humber,region,2022-10-17,1936217
E12000003,Yorkshire and The Humber,region,2022-10-16,1936217
E12000003,Yorkshire and The Humber,region,2022-10-15,1936217
E12000003,Yorkshire and The Humber,region,2022-10-14,1936217
E12000003,Yorkshire and The Humber,region,2022-10-13,1936217
E12000003,Yorkshire and The Humber,region,2022-10-12,1930302
E12000003,Yorkshire and The Humber,region,2022-10-11,1930302
E12000003,Yorkshire and The Humber,region,2022-10-10,1930302
E12000003,Yorkshire and The Humber,region,2022-10-09,1930302
E12000003,Yorkshire and The Humber,region,2022-10-08,1930302
E12000003,Yorkshire and The Humber,region,2022-10-07,1930302
E12000003,Yorkshire and The Humber,region,2022-10-06,1930302
E12000003,Yorkshire and The Humber,region,2022-10-05,1924150
E12000003,Yorkshire and The Humber,region,2022-10-04,1924150
E12000003,Yorkshire and The Humber,region,2022-10-03,1924150
E12000003,Yorkshire and The Humber,region,2022-10-02,1924150
E12000003,Yorkshire and The Humber,region,2022-10-01,1924150
E12000003,Yorkshire and The Humber,region,2022-09-30,1924150
E12000003,Yorkshire and The Humber,region,2022-09-29,1924150
E12000003,Yorkshire and The Humber,region,2022-09-28,1919306
E12000003,Yorkshire and The Humber,region,2022-09-27,1919306
E12000003,Yorkshire and The Humber,region,2022-09-26,1919306
E12000003,Yorkshire and The Humber,region,2022-09-25,1919306
E12000003,Yorkshire and The Humber,region,2022-09-24,1919306
E12000003,Yorkshire and The Humber,region,2022-09-23,1919306
E12000003,Yorkshire and The Humber,region,2022-09-22,1919306
E12000003,Yorkshire and The Humber,region,2022-09-21,1915954
E12000003,Yorkshire and The Humber,region,2022-09-20,1915954
E12000003,Yorkshire and The Humber,region,2022-09-19,1915954
E12000003,Yorkshire and The Humber,region,2022-09-18,1915954
E12000003,Yorkshire and The Humber,region,2022-09-17,1915954
E12000003,Yorkshire and The Humber,region,2022-09-16,1915954
E12000003,Yorkshire and The Humber,region,2022-09-15,1915954
E12000003,Yorkshire and The Humber,region,2022-09-14,1913423
E12000003,Yorkshire and The Humber,region,2022-09-13,1913423
E12000003,Yorkshire and The Humber,region,2022-09-12,1913423
E12000003,Yorkshire and The Humber,region,2022-09-11,1913423
E12000003,Yorkshire and The Humber,region,2022-09-10,1913423
E12000003,Yorkshire and The Humber,region,2022-09-09,1913423
E12000003,Yorkshire and The Humber,region,2022-09-08,1913423
E12000003,Yorkshire and The Humber,region,2022-09-07,1911572
E12000003,Yorkshire and The Humber,region,2022-09-06,1911572
E12000003,Yorkshire and The Humber,region,2022-09-05,1911572
E12000003,Yorkshire and The Humber,region,2022-09-04,1911572
E12000003,Yorkshire and The Humber,region,2022-09-03,1911572
E12000003,Yorkshire and The Humber,region,2022-09-02,1911572
E12000003,Yorkshire and The Humber,region,2022-09-01,1911572
E12000003,Yorkshire and The Humber,region,2022-08-31,1911572
E12000003,Yorkshire and The Humber,region,2022-08-30,1909132
E12000003,Yorkshire and The Humber,region,2022-08-29,1909132
E12000003,Yorkshire and The Humber,region,2022-08-28,1909132
E12000003,Yorkshire and The Humber,region,2022-08-27,1909132
E12000003,Yorkshire and The Humber,region,2022-08-26,1909132
E12000003,Yorkshire and The Humber,region,2022-08-25,1909132
E12000003,Yorkshire and The Humber,region,2022-08-24,1909132
E12000003,Yorkshire and The Humber,region,2022-08-23,1906568
E12000003,Yorkshire and The Humber,region,2022-08-22,1906568
E12000003,Yorkshire and The Humber,region,2022-08-21,1906568
E12000003,Yorkshire and The Humber,region,2022-08-20,1906568
E12000003,Yorkshire and The Humber,region,2022-08-19,1906568
E12000003,Yorkshire and The Humber,region,2022-08-18,1906568
E12000003,Yorkshire and The Humber,region,2022-08-17,1906568
E12000003,Yorkshire and The Humber,region,2022-08-16,1904611
E12000003,Yorkshire and The Humber,region,2022-08-15,1904611
E12000003,Yorkshire and The Humber,region,2022-08-14,1904611
E12000003,Yorkshire and The Humber,region,2022-08-13,1904611
E12000003,Yorkshire and The Humber,region,2022-08-12,1904611
E12000003,Yorkshire and The Humber,region,2022-08-11,1904611
E12000003,Yorkshire and The Humber,region,2022-08-10,1904611
E12000003,Yorkshire and The Humber,region,2022-08-09,1899980
E12000003,Yorkshire and The Humber,region,2022-08-08,1899980
E12000003,Yorkshire and The Humber,region,2022-08-07,1899980
E12000003,Yorkshire and The Humber,region,2022-08-06,1899980
E12000003,Yorkshire and The Humber,region,2022-08-05,1899980
E12000003,Yorkshire and The Humber,region,2022-08-04,1899980
E12000003,Yorkshire and The Humber,region,2022-08-03,1899980
E12000003,Yorkshire and The Humber,region,2022-08-02,1893923
E12000003,Yorkshire and The Humber,region,2022-08-01,1893923
E12000003,Yorkshire and The Humber,region,2022-07-31,1893923
E12000003,Yorkshire and The Humber,region,2022-07-30,1893923
E12000003,Yorkshire and The Humber,region,2022-07-29,1893923
E12000003,Yorkshire and The Humber,region,2022-07-28,1893923
E12000003,Yorkshire and The Humber,region,2022-07-27,1893923
E12000003,Yorkshire and The Humber,region,2022-07-26,1885874
E12000003,Yorkshire and The Humber,region,2022-07-25,1885874
E12000003,Yorkshire and The Humber,region,2022-07-24,1885874
E12000003,Yorkshire and The Humber,region,2022-07-23,1885874
E12000003,Yorkshire and The Humber,region,2022-07-22,1885874
E12000003,Yorkshire and The Humber,region,2022-07-21,1885874
E12000003,Yorkshire and The Humber,region,2022-07-20,1885874
E12000003,Yorkshire and The Humber,region,2022-07-19,1874605
E12000003,Yorkshire and The Humber,region,2022-07-18,1874605
E12000003,Yorkshire and The Humber,region,2022-07-17,1874605
E12000003,Yorkshire and The Humber,region,2022-07-16,1874605
E12000003,Yorkshire and The Humber,region,2022-07-15,1874605
E12000003,Yorkshire and The Humber,region,2022-07-14,1874605
E12000003,Yorkshire and The Humber,region,2022-07-13,1874605
E12000003,Yorkshire and The Humber,region,2022-07-12,1859730
E12000003,Yorkshire and The Humber,region,2022-07-11,1859730
E12000003,Yorkshire and The Humber,region,2022-07-10,1859730
E12000003,Yorkshire and The Humber,region,2022-07-09,1859730
E12000003,Yorkshire and The Humber,region,2022-07-08,1859730
E12000003,Yorkshire and The Humber,region,2022-07-07,1859730
E12000003,Yorkshire and The Humber,region,2022-07-06,1859730
E12000003,Yorkshire and The Humber,region,2022-07-05,1849877
E12000003,Yorkshire and The Humber,region,2022-07-04,1849877
E12000003,Yorkshire and The Humber,region,2022-07-03,1849877
E12000003,Yorkshire and The Humber,region,2022-07-02,1849877
E12000003,Yorkshire and The Humber,region,2022-07-01,1849877
E12000003,Yorkshire and The Humber,region,2022-06-30,1848156
E12000003,Yorkshire and The Humber,region,2022-06-29,1846288
E12000003,Yorkshire and The Humber,region,2022-06-28,1844383
E12000003,Yorkshire and The Humber,region,2022-06-27,1842705
E12000003,Yorkshire and The Humber,region,2022-06-26,1838787
E12000003,Yorkshire and The Humber,region,2022-06-25,1838787
E12000003,Yorkshire and The Humber,region,2022-06-24,1838787
E12000003,Yorkshire and The Humber,region,2022-06-23,1837457
E12000003,Yorkshire and The Humber,region,2022-06-22,1836063
E12000003,Yorkshire and The Humber,region,2022-06-21,1834677
E12000003,Yorkshire and The Humber,region,2022-06-20,1833332
E12000003,Yorkshire and The Humber,region,2022-06-19,1830275
E12000003,Yorkshire and The Humber,region,2022-06-18,1830275
E12000003,Yorkshire and The Humber,region,2022-06-17,1830275
E12000003,Yorkshire and The Humber,region,2022-06-16,1829290
E12000003,Yorkshire and The Humber,region,2022-06-15,1828233
E12000003,Yorkshire and The Humber,region,2022-06-14,1827162
E12000003,Yorkshire and The Humber,region,2022-06-13,1826185
E12000003,Yorkshire and The Humber,region,2022-06-12,1823997
E12000003,Yorkshire and The Humber,region,2022-06-11,1823997
E12000003,Yorkshire and The Humber,region,2022-06-10,1823997
E12000003,Yorkshire and The Humber,region,2022-06-09,1823293
E12000003,Yorkshire and The Humber,region,2022-06-08,1822515
E12000003,Yorkshire and The Humber,region,2022-06-07,1821773
E12000003,Yorkshire and The Humber,region,2022-06-06,1820931
E12000003,Yorkshire and The Humber,region,2022-06-05,1818687
E12000003,Yorkshire and The Humber,region,2022-06-04,1818687
E12000003,Yorkshire and The Humber,region,2022-06-03,1818687
E12000003,Yorkshire and The Humber,region,2022-06-02,1818687
E12000003,Yorkshire and The Humber,region,2022-06-01,1818687
E12000003,Yorkshire and The Humber,region,2022-05-31,1818241
E12000003,Yorkshire and The Humber,region,2022-05-30,1817806
E12000003,Yorkshire and The Humber,region,2022-05-29,1816837
E12000003,Yorkshire and The Humber,region,2022-05-28,1816837
E12000003,Yorkshire and The Humber,region,2022-05-27,1816837
E12000003,Yorkshire and The Humber,region,2022-05-26,1816398
E12000003,Yorkshire and The Humber,region,2022-05-25,1815923
E12000003,Yorkshire and The Humber,region,2022-05-24,1815431
E12000003,Yorkshire and The Humber,region,2022-05-23,1814891
E12000003,Yorkshire and The Humber,region,2022-05-22,1813684
E12000003,Yorkshire and The Humber,region,2022-05-21,1813684
E12000003,Yorkshire and The Humber,region,2022-05-20,1813684
E12000003,Yorkshire and The Humber,region,2022-05-19,1813153
E12000003,Yorkshire and The Humber,region,2022-05-18,1812573
E12000003,Yorkshire and The Humber,region,2022-05-17,1811869
E12000003,Yorkshire and The Humber,region,2022-05-16,1811124
E12000003,Yorkshire and The Humber,region,2022-05-15,1809658
E12000003,Yorkshire and The Humber,region,2022-05-14,1809658
E12000003,Yorkshire and The Humber,region,2022-05-13,1809658
E12000003,Yorkshire and The Humber,region,2022-05-12,1809028
E12000003,Yorkshire and The Humber,region,2022-05-11,1808255
E12000003,Yorkshire and The Humber,region,2022-05-10,1807536
E12000003,Yorkshire and The Humber,region,2022-05-09,1805884
E12000003,Yorkshire and The Humber,region,2022-05-08,1803927
E12000003,Yorkshire and The Humber,region,2022-05-07,1803927
E12000003,Yorkshire and The Humber,region,2022-05-06,1803927
E12000003,Yorkshire and The Humber,region,2022-05-05,1803132
E12000003,Yorkshire and The Humber,region,2022-05-04,1802147
E12000003,Yorkshire and The Humber,region,2022-05-03,1800819
E12000003,Yorkshire and The Humber,region,2022-05-02,1798099
E12000003,Yorkshire and The Humber,region,2022-05-01,1798099
E12000003,Yorkshire and The Humber,region,2022-04-30,1798099
E12000003,Yorkshire and The Humber,region,2022-04-29,1798099
E12000003,Yorkshire and The Humber,region,2022-04-28,1797134
E12000003,Yorkshire and The Humber,region,2022-04-27,1796098
E12000003,Yorkshire and The Humber,region,2022-04-26,1792414
E12000003,Yorkshire and The Humber,region,2022-04-25,1792414
E12000003,Yorkshire and The Humber,region,2022-04-24,1788828
E12000003,Yorkshire and The Humber,region,2022-04-23,1788828
E12000003,Yorkshire and The Humber,region,2022-04-22,1788828
E12000003,Yorkshire and The Humber,region,2022-04-21,1787281
E12000003,Yorkshire and The Humber,region,2022-04-20,1785532
E12000003,Yorkshire and The Humber,region,2022-04-19,1783447
E12000003,Yorkshire and The Humber,region,2022-04-18,1774031
E12000003,Yorkshire and The Humber,region,2022-04-17,1774031
E12000003,Yorkshire and The Humber,region,2022-04-16,1774031
E12000003,Yorkshire and The Humber,region,2022-04-15,1774031
E12000003,Yorkshire and The Humber,region,2022-04-14,1774031
E12000003,Yorkshire and The Humber,region,2022-04-13,1771309
E12000003,Yorkshire and The Humber,region,2022-04-12,1768556
E12000003,Yorkshire and The Humber,region,2022-04-11,1765704
E12000003,Yorkshire and The Humber,region,2022-04-10,1758598
E12000003,Yorkshire and The Humber,region,2022-04-09,1758598
E12000003,Yorkshire and The Humber,region,2022-04-08,1758598
E12000003,Yorkshire and The Humber,region,2022-04-07,1755469
E12000003,Yorkshire and The Humber,region,2022-04-06,1751879
E12000003,Yorkshire and The Humber,region,2022-04-05,1747938
E12000003,Yorkshire and The Humber,region,2022-04-04,1743906
E12000003,Yorkshire and The Humber,region,2022-04-03,1732903
E12000003,Yorkshire and The Humber,region,2022-04-02,1732903
E12000003,Yorkshire and The Humber,region,2022-04-01,1732903
E12000003,Yorkshire and The Humber,region,2022-03-31,1727431
E12000003,Yorkshire and The Humber,region,2022-03-30,1721982
E12000003,Yorkshire and The Humber,region,2022-03-29,1715384
E12000003,Yorkshire and The Humber,region,2022-03-28,1709431
E12000003,Yorkshire and The Humber,region,2022-03-27,1693646
E12000003,Yorkshire and The Humber,region,2022-03-26,1693646
E12000003,Yorkshire and The Humber,region,2022-03-25,1693646
E12000003,Yorkshire and The Humber,region,2022-03-24,1687879
E12000003,Yorkshire and The Humber,region,2022-03-23,1681338
E12000003,Yorkshire and The Humber,region,2022-03-22,1674228
E12000003,Yorkshire and The Humber,region,2022-03-21,1668079
E12000003,Yorkshire and The Humber,region,2022-03-20,1652924
E12000003,Yorkshire and The Humber,region,2022-03-19,1652924
E12000003,Yorkshire and The Humber,region,2022-03-18,1652924
E12000003,Yorkshire and The Humber,region,2022-03-17,1647610
E12000003,Yorkshire and The Humber,region,2022-03-16,1641978
E12000003,Yorkshire and The Humber,region,2022-03-15,1636886
